"timestamp_iso","timestamp_ms","date","date_local","time_local","kwh","status","status_class"
"2025-01-03T03:30:00+0100",1735871400000,2025-01-03,"03.01.2025","03:30:00",0.216,"Echtwert gemessen (L1)","measured"
"2025-01-03T03:45:00+0100",1735872300000,2025-01-03,"03.01.2025","03:45:00",0.216,"Echtwert gemessen (L1)","measured"
"2025-01-03T04:00:00+0100",1735873200000,2025-01-03,"03.01.2025","04:00:00",0.205,"Echtwert gemessen (L1)","measured"
"2025-01-03T04:15:00+0100",1735874100000,2025-01-03,"03.01.2025","04:15:00",0.202,"Echtwert gemessen (L1)","measured"
"2025-01-03T04:30:00+0100",1.735875e+12,2025-01-03,"03.01.2025","04:30:00",0.231,"Echtwert gemessen (L1)","measured"
"2025-01-03T04:45:00+0100",1735875900000,2025-01-03,"03.01.2025","04:45:00",0.256,"Echtwert gemessen (L1)","measured"
"2025-01-03T05:00:00+0100",1735876800000,2025-01-03,"03.01.2025","05:00:00",0.297,"Echtwert gemessen (L1)","measured"
"2025-01-03T05:15:00+0100",1735877700000,2025-01-03,"03.01.2025","05:15:00",0.314,"Echtwert gemessen (L1)","measured"
"2025-01-03T05:30:00+0100",1735878600000,2025-01-03,"03.01.2025","05:30:00",0.232,"Echtwert gemessen (L1)","measured"
"2025-01-03T05:45:00+0100",1735879500000,2025-01-03,"03.01.2025","05:45:00",0.24,"Echtwert gemessen (L1)","measured"
"2025-01-03T06:00:00+0100",1735880400000,2025-01-03,"03.01.2025","06:00:00",0.26,"Echtwert gemessen (L1)","measured"
"2025-01-03T06:15:00+0100",1735881300000,2025-01-03,"03.01.2025","06:15:00",0.608,"Echtwert gemessen (L1)","measured"
"2025-01-03T06:30:00+0100",1735882200000,2025-01-03,"03.01.2025","06:30:00",0.454,"Echtwert gemessen (L1)","measured"
"2025-01-03T06:45:00+0100",1735883100000,2025-01-03,"03.01.2025","06:45:00",0.398,"Echtwert gemessen (L1)","measured"
"2025-01-03T07:00:00+0100",1.735884e+12,2025-01-03,"03.01.2025","07:00:00",0.433,"Echtwert gemessen (L1)","measured"
"2025-01-03T07:15:00+0100",1735884900000,2025-01-03,"03.01.2025","07:15:00",0.545,"Echtwert gemessen (L1)","measured"
"2025-01-03T07:30:00+0100",1735885800000,2025-01-03,"03.01.2025","07:30:00",0.373,"Echtwert gemessen (L1)","measured"
"2025-01-03T07:45:00+0100",1735886700000,2025-01-03,"03.01.2025","07:45:00",0.518,"Echtwert gemessen (L1)","measured"
"2025-01-03T08:00:00+0100",1735887600000,2025-01-03,"03.01.2025","08:00:00",0.332,"Echtwert gemessen (L1)","measured"
"2025-01-03T08:15:00+0100",1735888500000,2025-01-03,"03.01.2025","08:15:00",0.275,"Echtwert gemessen (L1)","measured"
"2025-01-03T08:30:00+0100",1735889400000,2025-01-03,"03.01.2025","08:30:00",0.033,"Echtwert gemessen (L1)","measured"
"2025-01-03T08:45:00+0100",1735890300000,2025-01-03,"03.01.2025","08:45:00",0.001,"Echtwert gemessen (L1)","measured"
"2025-01-03T09:00:00+0100",1735891200000,2025-01-03,"03.01.2025","09:00:00",0.422,"Echtwert gemessen (L1)","measured"
"2025-01-03T09:15:00+0100",1735892100000,2025-01-03,"03.01.2025","09:15:00",0.251,"Echtwert gemessen (L1)","measured"
"2025-01-03T09:30:00+0100",1.735893e+12,2025-01-03,"03.01.2025","09:30:00",0.449,"Echtwert gemessen (L1)","measured"
"2025-01-03T09:45:00+0100",1735893900000,2025-01-03,"03.01.2025","09:45:00",0.599,"Echtwert gemessen (L1)","measured"
"2025-01-03T10:00:00+0100",1735894800000,2025-01-03,"03.01.2025","10:00:00",0.257,"Echtwert gemessen (L1)","measured"
"2025-01-03T10:15:00+0100",1735895700000,2025-01-03,"03.01.2025","10:15:00",0.025,"Echtwert gemessen (L1)","measured"
"2025-01-03T10:30:00+0100",1735896600000,2025-01-03,"03.01.2025","10:30:00",0.002,"Echtwert gemessen (L1)","measured"
"2025-01-03T10:45:00+0100",1735897500000,2025-01-03,"03.01.2025","10:45:00",0.499,"Echtwert gemessen (L1)","measured"
"2025-01-03T11:00:00+0100",1735898400000,2025-01-03,"03.01.2025","11:00:00",0.67,"Echtwert gemessen (L1)","measured"
"2025-01-03T11:15:00+0100",1735899300000,2025-01-03,"03.01.2025","11:15:00",0.692,"Echtwert gemessen (L1)","measured"
"2025-01-03T11:30:00+0100",1735900200000,2025-01-03,"03.01.2025","11:30:00",0.505,"Echtwert gemessen (L1)","measured"
"2025-01-03T11:45:00+0100",1735901100000,2025-01-03,"03.01.2025","11:45:00",0.427,"Echtwert gemessen (L1)","measured"
"2025-01-03T12:00:00+0100",1.735902e+12,2025-01-03,"03.01.2025","12:00:00",0.111,"Echtwert gemessen (L1)","measured"
"2025-01-03T12:15:00+0100",1735902900000,2025-01-03,"03.01.2025","12:15:00",0.055,"Echtwert gemessen (L1)","measured"
"2025-01-03T12:30:00+0100",1735903800000,2025-01-03,"03.01.2025","12:30:00",0.592,"Echtwert gemessen (L1)","measured"
"2025-01-03T12:45:00+0100",1735904700000,2025-01-03,"03.01.2025","12:45:00",0.778,"Echtwert gemessen (L1)","measured"
"2025-01-03T13:00:00+0100",1735905600000,2025-01-03,"03.01.2025","13:00:00",0.912,"Echtwert gemessen (L1)","measured"
"2025-01-03T13:15:00+0100",1735906500000,2025-01-03,"03.01.2025","13:15:00",0.949,"Echtwert gemessen (L1)","measured"
"2025-01-03T13:30:00+0100",1735907400000,2025-01-03,"03.01.2025","13:30:00",0.953,"Echtwert gemessen (L1)","measured"
"2025-01-03T13:45:00+0100",1735908300000,2025-01-03,"03.01.2025","13:45:00",1.054,"Echtwert gemessen (L1)","measured"
"2025-01-03T14:00:00+0100",1735909200000,2025-01-03,"03.01.2025","14:00:00",0.428,"Echtwert gemessen (L1)","measured"
"2025-01-03T14:15:00+0100",1735910100000,2025-01-03,"03.01.2025","14:15:00",0.653,"Echtwert gemessen (L1)","measured"
"2025-01-03T14:30:00+0100",1.735911e+12,2025-01-03,"03.01.2025","14:30:00",0.682,"Echtwert gemessen (L1)","measured"
"2025-01-03T14:45:00+0100",1735911900000,2025-01-03,"03.01.2025","14:45:00",0.963,"Echtwert gemessen (L1)","measured"
"2025-01-03T15:00:00+0100",1735912800000,2025-01-03,"03.01.2025","15:00:00",1.081,"Echtwert gemessen (L1)","measured"
"2025-01-03T15:15:00+0100",1735913700000,2025-01-03,"03.01.2025","15:15:00",0.454,"Echtwert gemessen (L1)","measured"
"2025-01-03T15:30:00+0100",1735914600000,2025-01-03,"03.01.2025","15:30:00",0.325,"Echtwert gemessen (L1)","measured"
"2025-01-03T15:45:00+0100",1735915500000,2025-01-03,"03.01.2025","15:45:00",0.362,"Echtwert gemessen (L1)","measured"
"2025-01-03T16:00:00+0100",1735916400000,2025-01-03,"03.01.2025","16:00:00",0.347,"Echtwert gemessen (L1)","measured"
"2025-01-03T16:15:00+0100",1735917300000,2025-01-03,"03.01.2025","16:15:00",0.295,"Echtwert gemessen (L1)","measured"
"2025-01-03T16:30:00+0100",1735918200000,2025-01-03,"03.01.2025","16:30:00",0.329,"Echtwert gemessen (L1)","measured"
"2025-01-03T16:45:00+0100",1735919100000,2025-01-03,"03.01.2025","16:45:00",0.378,"Echtwert gemessen (L1)","measured"
"2025-01-03T17:00:00+0100",1.73592e+12,2025-01-03,"03.01.2025","17:00:00",0.503,"Echtwert gemessen (L1)","measured"
"2025-01-03T17:15:00+0100",1735920900000,2025-01-03,"03.01.2025","17:15:00",0.685,"Echtwert gemessen (L1)","measured"
"2025-01-03T17:30:00+0100",1735921800000,2025-01-03,"03.01.2025","17:30:00",0.697,"Echtwert gemessen (L1)","measured"
"2025-01-03T17:45:00+0100",1735922700000,2025-01-03,"03.01.2025","17:45:00",0.675,"Echtwert gemessen (L1)","measured"
"2025-01-03T18:00:00+0100",1735923600000,2025-01-03,"03.01.2025","18:00:00",0.621,"Echtwert gemessen (L1)","measured"
"2025-01-03T18:15:00+0100",1735924500000,2025-01-03,"03.01.2025","18:15:00",0.601,"Echtwert gemessen (L1)","measured"
"2025-01-03T18:30:00+0100",1735925400000,2025-01-03,"03.01.2025","18:30:00",0.452,"Echtwert gemessen (L1)","measured"
"2025-01-03T18:45:00+0100",1735926300000,2025-01-03,"03.01.2025","18:45:00",0.401,"Echtwert gemessen (L1)","measured"
"2025-01-03T19:00:00+0100",1735927200000,2025-01-03,"03.01.2025","19:00:00",0.378,"Echtwert gemessen (L1)","measured"
"2025-01-03T19:15:00+0100",1735928100000,2025-01-03,"03.01.2025","19:15:00",0.496,"Echtwert gemessen (L1)","measured"
"2025-01-03T19:30:00+0100",1.735929e+12,2025-01-03,"03.01.2025","19:30:00",0.405,"Echtwert gemessen (L1)","measured"
"2025-01-03T19:45:00+0100",1735929900000,2025-01-03,"03.01.2025","19:45:00",0.301,"Echtwert gemessen (L1)","measured"
"2025-01-03T20:00:00+0100",1735930800000,2025-01-03,"03.01.2025","20:00:00",0.309,"Echtwert gemessen (L1)","measured"
"2025-01-03T20:15:00+0100",1735931700000,2025-01-03,"03.01.2025","20:15:00",0.465,"Echtwert gemessen (L1)","measured"
"2025-01-03T20:30:00+0100",1735932600000,2025-01-03,"03.01.2025","20:30:00",0.324,"Echtwert gemessen (L1)","measured"
"2025-01-03T20:45:00+0100",1735933500000,2025-01-03,"03.01.2025","20:45:00",0.292,"Echtwert gemessen (L1)","measured"
"2025-01-03T21:00:00+0100",1735934400000,2025-01-03,"03.01.2025","21:00:00",0.29,"Echtwert gemessen (L1)","measured"
"2025-01-03T21:15:00+0100",1735935300000,2025-01-03,"03.01.2025","21:15:00",0.363,"Echtwert gemessen (L1)","measured"
"2025-01-03T21:30:00+0100",1735936200000,2025-01-03,"03.01.2025","21:30:00",0.435,"Echtwert gemessen (L1)","measured"
"2025-01-03T21:45:00+0100",1735937100000,2025-01-03,"03.01.2025","21:45:00",0.317,"Echtwert gemessen (L1)","measured"
"2025-01-03T22:00:00+0100",1.735938e+12,2025-01-03,"03.01.2025","22:00:00",0.31,"Echtwert gemessen (L1)","measured"
"2025-01-03T22:15:00+0100",1735938900000,2025-01-03,"03.01.2025","22:15:00",0.33,"Echtwert gemessen (L1)","measured"
"2025-01-03T22:30:00+0100",1735939800000,2025-01-03,"03.01.2025","22:30:00",0.285,"Echtwert gemessen (L1)","measured"
"2025-01-03T22:45:00+0100",1735940700000,2025-01-03,"03.01.2025","22:45:00",0.276,"Echtwert gemessen (L1)","measured"
"2025-01-03T23:00:00+0100",1735941600000,2025-01-03,"03.01.2025","23:00:00",0.222,"Echtwert gemessen (L1)","measured"
"2025-01-03T23:15:00+0100",1735942500000,2025-01-03,"03.01.2025","23:15:00",0.217,"Echtwert gemessen (L1)","measured"
"2025-01-03T23:30:00+0100",1735943400000,2025-01-03,"03.01.2025","23:30:00",0.236,"Echtwert gemessen (L1)","measured"
"2025-01-03T23:45:00+0100",1735944300000,2025-01-03,"03.01.2025","23:45:00",0.25,"Echtwert gemessen (L1)","measured"
"2025-01-04T00:00:00+0100",1735945200000,2025-01-03,"04.01.2025","00:00:00",0.223,"Echtwert gemessen (L1)","measured"
"2025-01-04T00:15:00+0100",1735946100000,2025-01-03,"04.01.2025","00:15:00",0.225,"Echtwert gemessen (L1)","measured"
"2025-01-04T00:30:00+0100",1.735947e+12,2025-01-03,"04.01.2025","00:30:00",0.255,"Echtwert gemessen (L1)","measured"
"2025-01-04T00:45:00+0100",1735947900000,2025-01-03,"04.01.2025","00:45:00",0.25,"Echtwert gemessen (L1)","measured"
"2025-01-04T01:00:00+0100",1735948800000,2025-01-04,"04.01.2025","01:00:00",0.328,"Echtwert gemessen (L1)","measured"
"2025-01-04T01:15:00+0100",1735949700000,2025-01-04,"04.01.2025","01:15:00",0.271,"Echtwert gemessen (L1)","measured"
"2025-01-04T01:30:00+0100",1735950600000,2025-01-04,"04.01.2025","01:30:00",0.226,"Echtwert gemessen (L1)","measured"
"2025-01-04T01:45:00+0100",1735951500000,2025-01-04,"04.01.2025","01:45:00",0.23,"Echtwert gemessen (L1)","measured"
"2025-01-04T02:00:00+0100",1735952400000,2025-01-04,"04.01.2025","02:00:00",0.251,"Echtwert gemessen (L1)","measured"
"2025-01-04T02:15:00+0100",1735953300000,2025-01-04,"04.01.2025","02:15:00",0.212,"Echtwert gemessen (L1)","measured"
"2025-01-04T02:30:00+0100",1735954200000,2025-01-04,"04.01.2025","02:30:00",0.202,"Echtwert gemessen (L1)","measured"
"2025-01-04T02:45:00+0100",1735955100000,2025-01-04,"04.01.2025","02:45:00",0.202,"Echtwert gemessen (L1)","measured"
"2025-01-04T03:00:00+0100",1.735956e+12,2025-01-04,"04.01.2025","03:00:00",0.178,"Echtwert gemessen (L1)","measured"
"2025-01-04T03:15:00+0100",1735956900000,2025-01-04,"04.01.2025","03:15:00",0.201,"Echtwert gemessen (L1)","measured"
"2025-01-04T03:30:00+0100",1735957800000,2025-01-04,"04.01.2025","03:30:00",0.199,"Echtwert gemessen (L1)","measured"
"2025-01-04T03:45:00+0100",1735958700000,2025-01-04,"04.01.2025","03:45:00",0.19,"Echtwert gemessen (L1)","measured"
"2025-01-04T04:00:00+0100",1735959600000,2025-01-04,"04.01.2025","04:00:00",0.202,"Echtwert gemessen (L1)","measured"
"2025-01-04T04:15:00+0100",1735960500000,2025-01-04,"04.01.2025","04:15:00",0.226,"Echtwert gemessen (L1)","measured"
"2025-01-04T04:30:00+0100",1735961400000,2025-01-04,"04.01.2025","04:30:00",0.199,"Echtwert gemessen (L1)","measured"
"2025-01-04T04:45:00+0100",1735962300000,2025-01-04,"04.01.2025","04:45:00",0.198,"Echtwert gemessen (L1)","measured"
"2025-01-04T05:00:00+0100",1735963200000,2025-01-04,"04.01.2025","05:00:00",0.182,"Echtwert gemessen (L1)","measured"
"2025-01-04T05:15:00+0100",1735964100000,2025-01-04,"04.01.2025","05:15:00",0.189,"Echtwert gemessen (L1)","measured"
"2025-01-04T05:30:00+0100",1.735965e+12,2025-01-04,"04.01.2025","05:30:00",0.194,"Echtwert gemessen (L1)","measured"
"2025-01-04T05:45:00+0100",1735965900000,2025-01-04,"04.01.2025","05:45:00",0.258,"Echtwert gemessen (L1)","measured"
"2025-01-04T06:00:00+0100",1735966800000,2025-01-04,"04.01.2025","06:00:00",0.215,"Echtwert gemessen (L1)","measured"
"2025-01-04T06:15:00+0100",1735967700000,2025-01-04,"04.01.2025","06:15:00",0.189,"Echtwert gemessen (L1)","measured"
"2025-01-04T06:30:00+0100",1735968600000,2025-01-04,"04.01.2025","06:30:00",0.428,"Echtwert gemessen (L1)","measured"
"2025-01-04T06:45:00+0100",1735969500000,2025-01-04,"04.01.2025","06:45:00",0.253,"Echtwert gemessen (L1)","measured"
"2025-01-04T07:00:00+0100",1735970400000,2025-01-04,"04.01.2025","07:00:00",0.445,"Echtwert gemessen (L1)","measured"
"2025-01-04T07:15:00+0100",1735971300000,2025-01-04,"04.01.2025","07:15:00",0.411,"Echtwert gemessen (L1)","measured"
"2025-01-04T07:30:00+0100",1735972200000,2025-01-04,"04.01.2025","07:30:00",0.347,"Echtwert gemessen (L1)","measured"
"2025-01-04T07:45:00+0100",1735973100000,2025-01-04,"04.01.2025","07:45:00",0.433,"Echtwert gemessen (L1)","measured"
"2025-01-04T08:00:00+0100",1.735974e+12,2025-01-04,"04.01.2025","08:00:00",0.606,"Echtwert gemessen (L1)","measured"
"2025-01-04T08:15:00+0100",1735974900000,2025-01-04,"04.01.2025","08:15:00",0.826,"Echtwert gemessen (L1)","measured"
"2025-01-04T08:30:00+0100",1735975800000,2025-01-04,"04.01.2025","08:30:00",1.073,"Echtwert gemessen (L1)","measured"
"2025-01-04T08:45:00+0100",1735976700000,2025-01-04,"04.01.2025","08:45:00",0.93,"Echtwert gemessen (L1)","measured"
"2025-01-04T09:00:00+0100",1735977600000,2025-01-04,"04.01.2025","09:00:00",1.346,"Echtwert gemessen (L1)","measured"
"2025-01-04T09:15:00+0100",1735978500000,2025-01-04,"04.01.2025","09:15:00",0.154,"Echtwert gemessen (L1)","measured"
"2025-01-04T09:30:00+0100",1735979400000,2025-01-04,"04.01.2025","09:30:00",0.002,"Echtwert gemessen (L1)","measured"
"2025-01-04T09:45:00+0100",1735980300000,2025-01-04,"04.01.2025","09:45:00",0.003,"Echtwert gemessen (L1)","measured"
"2025-01-04T10:00:00+0100",1735981200000,2025-01-04,"04.01.2025","10:00:00",0.095,"Echtwert gemessen (L1)","measured"
"2025-01-04T10:15:00+0100",1735982100000,2025-01-04,"04.01.2025","10:15:00",0.047,"Echtwert gemessen (L1)","measured"
"2025-01-04T10:30:00+0100",1.735983e+12,2025-01-04,"04.01.2025","10:30:00",0.003,"Echtwert gemessen (L1)","measured"
"2025-01-04T10:45:00+0100",1735983900000,2025-01-04,"04.01.2025","10:45:00",0,"Echtwert gemessen (L1)","measured"
"2025-01-04T11:00:00+0100",1735984800000,2025-01-04,"04.01.2025","11:00:00",0.11,"Echtwert gemessen (L1)","measured"
"2025-01-04T11:15:00+0100",1735985700000,2025-01-04,"04.01.2025","11:15:00",0.306,"Echtwert gemessen (L1)","measured"
"2025-01-04T11:30:00+0100",1735986600000,2025-01-04,"04.01.2025","11:30:00",0.731,"Echtwert gemessen (L1)","measured"
"2025-01-04T11:45:00+0100",1735987500000,2025-01-04,"04.01.2025","11:45:00",0.793,"Echtwert gemessen (L1)","measured"
"2025-01-04T12:00:00+0100",1735988400000,2025-01-04,"04.01.2025","12:00:00",0.35,"Echtwert gemessen (L1)","measured"
"2025-01-04T12:15:00+0100",1735989300000,2025-01-04,"04.01.2025","12:15:00",0.004,"Echtwert gemessen (L1)","measured"
"2025-01-04T12:30:00+0100",1735990200000,2025-01-04,"04.01.2025","12:30:00",0.037,"Echtwert gemessen (L1)","measured"
"2025-01-04T12:45:00+0100",1735991100000,2025-01-04,"04.01.2025","12:45:00",0.121,"Echtwert gemessen (L1)","measured"
"2025-01-04T13:00:00+0100",1.735992e+12,2025-01-04,"04.01.2025","13:00:00",0.217,"Echtwert gemessen (L1)","measured"
"2025-01-04T13:15:00+0100",1735992900000,2025-01-04,"04.01.2025","13:15:00",0.122,"Echtwert gemessen (L1)","measured"
"2025-01-04T13:30:00+0100",1735993800000,2025-01-04,"04.01.2025","13:30:00",0.262,"Echtwert gemessen (L1)","measured"
"2025-01-04T13:45:00+0100",1735994700000,2025-01-04,"04.01.2025","13:45:00",0.347,"Echtwert gemessen (L1)","measured"
"2025-01-04T14:00:00+0100",1735995600000,2025-01-04,"04.01.2025","14:00:00",0.729,"Echtwert gemessen (L1)","measured"
"2025-01-04T14:15:00+0100",1735996500000,2025-01-04,"04.01.2025","14:15:00",0.467,"Echtwert gemessen (L1)","measured"
"2025-01-04T14:30:00+0100",1735997400000,2025-01-04,"04.01.2025","14:30:00",0.301,"Echtwert gemessen (L1)","measured"
"2025-01-04T14:45:00+0100",1735998300000,2025-01-04,"04.01.2025","14:45:00",0.346,"Echtwert gemessen (L1)","measured"
"2025-01-04T15:00:00+0100",1735999200000,2025-01-04,"04.01.2025","15:00:00",1.02,"Echtwert gemessen (L1)","measured"
"2025-01-04T15:15:00+0100",1736000100000,2025-01-04,"04.01.2025","15:15:00",1.089,"Echtwert gemessen (L1)","measured"
"2025-01-04T15:30:00+0100",1.736001e+12,2025-01-04,"04.01.2025","15:30:00",0.976,"Echtwert gemessen (L1)","measured"
"2025-01-04T15:45:00+0100",1736001900000,2025-01-04,"04.01.2025","15:45:00",0.906,"Echtwert gemessen (L1)","measured"
"2025-01-04T16:00:00+0100",1736002800000,2025-01-04,"04.01.2025","16:00:00",0.958,"Echtwert gemessen (L1)","measured"
"2025-01-04T16:15:00+0100",1736003700000,2025-01-04,"04.01.2025","16:15:00",0.883,"Echtwert gemessen (L1)","measured"
"2025-01-04T16:30:00+0100",1736004600000,2025-01-04,"04.01.2025","16:30:00",0.878,"Echtwert gemessen (L1)","measured"
"2025-01-04T16:45:00+0100",1736005500000,2025-01-04,"04.01.2025","16:45:00",0.87,"Echtwert gemessen (L1)","measured"
"2025-01-04T17:00:00+0100",1736006400000,2025-01-04,"04.01.2025","17:00:00",0.723,"Echtwert gemessen (L1)","measured"
"2025-01-04T17:15:00+0100",1736007300000,2025-01-04,"04.01.2025","17:15:00",0.712,"Echtwert gemessen (L1)","measured"
"2025-01-04T17:30:00+0100",1736008200000,2025-01-04,"04.01.2025","17:30:00",0.961,"Echtwert gemessen (L1)","measured"
"2025-01-04T17:45:00+0100",1736009100000,2025-01-04,"04.01.2025","17:45:00",1.13,"Echtwert gemessen (L1)","measured"
"2025-01-04T18:00:00+0100",1.73601e+12,2025-01-04,"04.01.2025","18:00:00",0.988,"Echtwert gemessen (L1)","measured"
"2025-01-04T18:15:00+0100",1736010900000,2025-01-04,"04.01.2025","18:15:00",1.293,"Echtwert gemessen (L1)","measured"
"2025-01-04T18:30:00+0100",1736011800000,2025-01-04,"04.01.2025","18:30:00",0.806,"Echtwert gemessen (L1)","measured"
"2025-01-04T18:45:00+0100",1736012700000,2025-01-04,"04.01.2025","18:45:00",0.585,"Echtwert gemessen (L1)","measured"
"2025-01-04T19:00:00+0100",1736013600000,2025-01-04,"04.01.2025","19:00:00",0.643,"Echtwert gemessen (L1)","measured"
"2025-01-04T19:15:00+0100",1736014500000,2025-01-04,"04.01.2025","19:15:00",0.513,"Echtwert gemessen (L1)","measured"
"2025-01-04T19:30:00+0100",1736015400000,2025-01-04,"04.01.2025","19:30:00",0.754,"Echtwert gemessen (L1)","measured"
"2025-01-04T19:45:00+0100",1736016300000,2025-01-04,"04.01.2025","19:45:00",1.04,"Echtwert gemessen (L1)","measured"
"2025-01-04T20:00:00+0100",1736017200000,2025-01-04,"04.01.2025","20:00:00",0.988,"Echtwert gemessen (L1)","measured"
"2025-01-04T20:15:00+0100",1736018100000,2025-01-04,"04.01.2025","20:15:00",0.989,"Echtwert gemessen (L1)","measured"
"2025-01-04T20:30:00+0100",1.736019e+12,2025-01-04,"04.01.2025","20:30:00",0.993,"Echtwert gemessen (L1)","measured"
"2025-01-04T20:45:00+0100",1736019900000,2025-01-04,"04.01.2025","20:45:00",0.993,"Echtwert gemessen (L1)","measured"
"2025-01-04T21:00:00+0100",1736020800000,2025-01-04,"04.01.2025","21:00:00",0.999,"Echtwert gemessen (L1)","measured"
"2025-01-04T21:15:00+0100",1736021700000,2025-01-04,"04.01.2025","21:15:00",0.908,"Echtwert gemessen (L1)","measured"
"2025-01-04T21:30:00+0100",1736022600000,2025-01-04,"04.01.2025","21:30:00",0.909,"Echtwert gemessen (L1)","measured"
"2025-01-04T21:45:00+0100",1736023500000,2025-01-04,"04.01.2025","21:45:00",0.464,"Echtwert gemessen (L1)","measured"
"2025-01-04T22:00:00+0100",1736024400000,2025-01-04,"04.01.2025","22:00:00",0.368,"Echtwert gemessen (L1)","measured"
"2025-01-04T22:15:00+0100",1736025300000,2025-01-04,"04.01.2025","22:15:00",0.388,"Echtwert gemessen (L1)","measured"
"2025-01-04T22:30:00+0100",1736026200000,2025-01-04,"04.01.2025","22:30:00",0.284,"Echtwert gemessen (L1)","measured"
"2025-01-04T22:45:00+0100",1736027100000,2025-01-04,"04.01.2025","22:45:00",0.257,"Echtwert gemessen (L1)","measured"
"2025-01-04T23:00:00+0100",1.736028e+12,2025-01-04,"04.01.2025","23:00:00",0.225,"Echtwert gemessen (L1)","measured"
"2025-01-04T23:15:00+0100",1736028900000,2025-01-04,"04.01.2025","23:15:00",0.262,"Echtwert gemessen (L1)","measured"
